file,bucket,domain,disposition,phase_refs,action,confidence,rationale,dependency_graph
scripts/validate_experiment_vs_production.py,scripts/validate_experiment_vs_production.py,tooling-ops,keep_review,"10.2,methodology",keep+review,medium,Scripts aid migration/validation; review stale one-offs before long-term retention.,"{""change_class"":""keep_review"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for tooling-ops"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:tooling-ops"",""node_id"":""file:scripts/validate_experiment_vs_production.py"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""10.2"",""methodology""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:scripts/_root""}"
scripts/validate_pr_traceability.py,scripts/validate_pr_traceability.py,tooling-ops,keep_review,"10.2,methodology",keep+review,medium,Scripts aid migration/validation; review stale one-offs before long-term retention.,"{""change_class"":""keep_review"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for tooling-ops"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:tooling-ops"",""node_id"":""file:scripts/validate_pr_traceability.py"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""10.2"",""methodology""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:scripts/_root""}"
scripts/verify_and_fix_signal_paths.sh,scripts/verify_and_fix_signal_paths.sh,tooling-ops,keep_review,"10.2,methodology",keep+review,medium,Scripts aid migration/validation; review stale one-offs before long-term retention.,"{""change_class"":""keep_review"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for tooling-ops"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:tooling-ops"",""node_id"":""file:scripts/verify_and_fix_signal_paths.sh"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""10.2"",""methodology""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:scripts/_root""}"
scripts/verify_api_key_function.sh,scripts/verify_api_key_function.sh,tooling-ops,keep_review,"10.2,methodology",keep+review,medium,Scripts aid migration/validation; review stale one-offs before long-term retention.,"{""change_class"":""keep_review"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for tooling-ops"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:tooling-ops"",""node_id"":""file:scripts/verify_api_key_function.sh"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""10.2"",""methodology""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:scripts/_root""}"
scripts/verify_security_deployment.sh,scripts/verify_security_deployment.sh,tooling-ops,keep_review,"10.2,methodology",keep+review,medium,Scripts aid migration/validation; review stale one-offs before long-term retention.,"{""change_class"":""keep_review"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for tooling-ops"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:tooling-ops"",""node_id"":""file:scripts/verify_security_deployment.sh"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""10.2"",""methodology""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:scripts/_root""}"
scripts/watch_logs.sh,scripts/watch_logs.sh,tooling-ops,keep_review,"10.2,methodology",keep+review,medium,Scripts aid migration/validation; review stale one-offs before long-term retention.,"{""change_class"":""keep_review"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for tooling-ops"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:tooling-ops"",""node_id"":""file:scripts/watch_logs.sh"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""10.2"",""methodology""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:scripts/_root""}"
supabase/.gitignore,supabase/.gitignore,supabase-infra,keep_update,"1.1,2.1,8.1,9",keep+update,high,Backend configuration and SQL are part of active roadmap execution.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for supabase-infra"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:supabase-infra"",""node_id"":""file:supabase/.gitignore"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""1.1"",""2.1"",""8.1"",""9""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:supabase/.gitignore""}"
supabase/config.toml,supabase/config.toml,supabase-infra,keep_update,"1.1,2.1,8.1,9",keep+update,high,Backend configuration and SQL are part of active roadmap execution.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for supabase-infra"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:supabase-infra"",""node_id"":""file:supabase/config.toml"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""1.1"",""2.1"",""8.1"",""9""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:supabase/config.toml""}"
supabase/functions/README.md,supabase/functions/README.md,supabase-infra,keep_update,"1.1,2.1,8.1,9",keep+update,high,Backend configuration and SQL are part of active roadmap execution.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for supabase-infra"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:supabase-infra"",""node_id"":""file:supabase/functions/README.md"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""1.1"",""2.1"",""8.1"",""9""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:supabase/functions""}"
supabase/functions/README_LLM.md,supabase/functions/README_LLM.md,supabase-infra,keep_update,"1.1,2.1,8.1,9",keep+update,high,Backend configuration and SQL are part of active roadmap execution.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for supabase-infra"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:supabase-infra"",""node_id"":""file:supabase/functions/README_LLM.md"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""1.1"",""2.1"",""8.1"",""9""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:supabase/functions""}"
supabase/functions/atomic-timing-orchestrator/config.toml,supabase/functions/atomic-timing-orchestrator,supabase-infra,keep_update,"1.1,2.1,8.1,9",keep+update,high,Backend configuration and SQL are part of active roadmap execution.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for supabase-infra"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:supabase-infra"",""node_id"":""file:supabase/functions/atomic-timing-orchestrator/config.toml"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""1.1"",""2.1"",""8.1"",""9""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:supabase/functions""}"
supabase/functions/atomic-timing-orchestrator/index.ts,supabase/functions/atomic-timing-orchestrator,supabase-infra,keep_update,"1.1,2.1,8.1,9",keep+update,high,Backend configuration and SQL are part of active roadmap execution.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for supabase-infra"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:supabase-infra"",""node_id"":""file:supabase/functions/atomic-timing-orchestrator/index.ts"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""1.1"",""2.1"",""8.1"",""9""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:supabase/functions""}"
supabase/functions/business-auth/index.ts,supabase/functions/business-auth,supabase-infra,keep_update,"1.1,2.1,8.1,9",keep+update,high,Backend configuration and SQL are part of active roadmap execution.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for supabase-infra"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:supabase-infra"",""node_id"":""file:supabase/functions/business-auth/index.ts"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""1.1"",""2.1"",""8.1"",""9""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:supabase/functions""}"
supabase/functions/coordinator/index.ts,supabase/functions/coordinator,supabase-infra,keep_update,"1.1,2.1,8.1,9",keep+update,high,Backend configuration and SQL are part of active roadmap execution.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for supabase-infra"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:supabase-infra"",""node_id"":""file:supabase/functions/coordinator/index.ts"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""1.1"",""2.1"",""8.1"",""9""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:supabase/functions""}"
supabase/functions/dm-enqueue-v1/index.ts,supabase/functions/dm-enqueue-v1,supabase-infra,keep_update,"1.1,2.1,8.1,9",keep+update,high,Backend configuration and SQL are part of active roadmap execution.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for supabase-infra"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:supabase-infra"",""node_id"":""file:supabase/functions/dm-enqueue-v1/index.ts"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""1.1"",""2.1"",""8.1"",""9""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:supabase/functions""}"
supabase/functions/dm-transport-enqueue-v1/index.ts,supabase/functions/dm-transport-enqueue-v1,supabase-infra,keep_update,"1.1,2.1,8.1,9",keep+update,high,Backend configuration and SQL are part of active roadmap execution.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for supabase-infra"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:supabase-infra"",""node_id"":""file:supabase/functions/dm-transport-enqueue-v1/index.ts"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""1.1"",""2.1"",""8.1"",""9""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:supabase/functions""}"
supabase/functions/ecommerce-enrichment/README.md,supabase/functions/ecommerce-enrichment,supabase-infra,keep_update,"1.1,2.1,8.1,9",keep+update,high,Backend configuration and SQL are part of active roadmap execution.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for supabase-infra"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:supabase-infra"",""node_id"":""file:supabase/functions/ecommerce-enrichment/README.md"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""1.1"",""2.1"",""8.1"",""9""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:supabase/functions""}"
supabase/functions/ecommerce-enrichment/index.ts,supabase/functions/ecommerce-enrichment,supabase-infra,keep_update,"1.1,2.1,8.1,9",keep+update,high,Backend configuration and SQL are part of active roadmap execution.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for supabase-infra"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:supabase-infra"",""node_id"":""file:supabase/functions/ecommerce-enrichment/index.ts"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""1.1"",""2.1"",""8.1"",""9""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:supabase/functions""}"
supabase/functions/ecommerce-enrichment/models.ts,supabase/functions/ecommerce-enrichment,supabase-infra,keep_update,"1.1,2.1,8.1,9",keep+update,high,Backend configuration and SQL are part of active roadmap execution.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for supabase-infra"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:supabase-infra"",""node_id"":""file:supabase/functions/ecommerce-enrichment/models.ts"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""1.1"",""2.1"",""8.1"",""9""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:supabase/functions""}"
supabase/functions/ecommerce-enrichment/services/community-influence-service.ts,supabase/functions/ecommerce-enrichment,supabase-infra,keep_update,"1.1,2.1,8.1,9",keep+update,high,Backend configuration and SQL are part of active roadmap execution.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for supabase-infra"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:supabase-infra"",""node_id"":""file:supabase/functions/ecommerce-enrichment/services/community-influence-service.ts"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""1.1"",""2.1"",""8.1"",""9""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:supabase/functions""}"
supabase/functions/ecommerce-enrichment/services/quantum-personality-service.ts,supabase/functions/ecommerce-enrichment,supabase-infra,keep_update,"1.1,2.1,8.1,9",keep+update,high,Backend configuration and SQL are part of active roadmap execution.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for supabase-infra"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:supabase-infra"",""node_id"":""file:supabase/functions/ecommerce-enrichment/services/quantum-personality-service.ts"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""1.1"",""2.1"",""8.1"",""9""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:supabase/functions""}"
supabase/functions/ecommerce-enrichment/services/real-world-behavior-service.ts,supabase/functions/ecommerce-enrichment,supabase-infra,keep_update,"1.1,2.1,8.1,9",keep+update,high,Backend configuration and SQL are part of active roadmap execution.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for supabase-infra"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:supabase-infra"",""node_id"":""file:supabase/functions/ecommerce-enrichment/services/real-world-behavior-service.ts"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""1.1"",""2.1"",""8.1"",""9""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:supabase/functions""}"
supabase/functions/embeddings/index.ts,supabase/functions/embeddings,supabase-infra,keep_update,"1.1,2.1,8.1,9",keep+update,high,Backend configuration and SQL are part of active roadmap execution.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for supabase-infra"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:supabase-infra"",""node_id"":""file:supabase/functions/embeddings/index.ts"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""1.1"",""2.1"",""8.1"",""9""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:supabase/functions""}"
supabase/functions/federated-sync/index.ts,supabase/functions/federated-sync,supabase-infra,keep_update,"1.1,2.1,8.1,9",keep+update,high,Backend configuration and SQL are part of active roadmap execution.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for supabase-infra"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:supabase-infra"",""node_id"":""file:supabase/functions/federated-sync/index.ts"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""1.1"",""2.1"",""8.1"",""9""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:supabase/functions""}"
supabase/functions/geo-boundary-federated-sync/index.ts,supabase/functions/geo-boundary-federated-sync,supabase-infra,keep_update,"1.1,2.1,8.1,9",keep+update,high,Backend configuration and SQL are part of active roadmap execution.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for supabase-infra"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:supabase-infra"",""node_id"":""file:supabase/functions/geo-boundary-federated-sync/index.ts"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""1.1"",""2.1"",""8.1"",""9""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:supabase/functions""}"
supabase/functions/geo-place-insights-v1/config.toml,supabase/functions/geo-place-insights-v1,supabase-infra,keep_update,"1.1,2.1,8.1,9",keep+update,high,Backend configuration and SQL are part of active roadmap execution.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for supabase-infra"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:supabase-infra"",""node_id"":""file:supabase/functions/geo-place-insights-v1/config.toml"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""1.1"",""2.1"",""8.1"",""9""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:supabase/functions""}"
supabase/functions/geo-place-insights-v1/index.ts,supabase/functions/geo-place-insights-v1,supabase-infra,keep_update,"1.1,2.1,8.1,9",keep+update,high,Backend configuration and SQL are part of active roadmap execution.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for supabase-infra"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:supabase-infra"",""node_id"":""file:supabase/functions/geo-place-insights-v1/index.ts"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""1.1"",""2.1"",""8.1"",""9""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:supabase/functions""}"
supabase/functions/geo-vibe-federated-sync/index.ts,supabase/functions/geo-vibe-federated-sync,supabase-infra,keep_update,"1.1,2.1,8.1,9",keep+update,high,Backend configuration and SQL are part of active roadmap execution.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for supabase-infra"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:supabase-infra"",""node_id"":""file:supabase/functions/geo-vibe-federated-sync/index.ts"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""1.1"",""2.1"",""8.1"",""9""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:supabase/functions""}"
supabase/functions/ledger-receipts-v0/index.ts,supabase/functions/ledger-receipts-v0,supabase-infra,keep_update,"1.1,2.1,8.1,9",keep+update,high,Backend configuration and SQL are part of active roadmap execution.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for supabase-infra"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:supabase-infra"",""node_id"":""file:supabase/functions/ledger-receipts-v0/index.ts"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""1.1"",""2.1"",""8.1"",""9""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:supabase/functions""}"
supabase/functions/llm-chat-stream/README.md,supabase/functions/llm-chat-stream,supabase-infra,keep_update,"1.1,2.1,8.1,9",keep+update,high,Backend configuration and SQL are part of active roadmap execution.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for supabase-infra"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:supabase-infra"",""node_id"":""file:supabase/functions/llm-chat-stream/README.md"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""1.1"",""2.1"",""8.1"",""9""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:supabase/functions""}"
